judul,hyperlink,img_hyperlinks
Dijual Rumah Beserta Usaha Salon Dan Studio Dance Di Balikpapan Baru Bb,https://www.rumah123.com//properti/balikpapan/hos15570187/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1805813/2023-11-24-02-45-39-eac1ba32-4ace-4379-8fce-e54c6052b44c.jpg
"Dijual Rumah di Balikpapan Baru Bb, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15570069/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1805813/2023-11-24-02-36-07-d00ac21e-38e4-410c-b493-c780d60705b0.png
"Dijual Rumah Siap Huni di Komplek Perumahan Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15569361/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1805813/2023-11-24-01-19-14-0b1b79da-8ea3-4164-8b38-36547e02c593.jpg
RUKO PINGGIR JALAN DI PERUMAHAN REGENCY BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos15568993/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15568993/original/hos15568993-rumah-di-jual-di-balikpapan-selatan-balikpapan-1700784271.jpg
"Dijual Cepat Rumah Tengah Kota di Komplek Perumahan Pupuk , Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15505304/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1805813/2023-11-17-06-54-46-c94a390d-b132-4d2e-9eda-8da7bd1cf80a.png
"Dijual Rumah di Komplek Perumahan Balikpapan Baru , Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15504460/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1805813/2023-11-17-06-00-32-21f17b7f-a3a4-43c7-8a4e-ef6ed1c3554f.jpg
BALIKPAPAN  RUMAH MURAH SIAP HUNI,https://www.rumah123.com//properti/balikpapan/hos15424618/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15424618/original/hos15424618-rumah-di-jual-di-sepinggan-balikpapan-1699659883.jpg
RUMAH EMPAT KAMAR TIDUR DALAM PERUMAHAN LUAS TENGAH KOTA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos15416621/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15416621/original/hos15416621-rumah-di-jual-di-balikpapan-selatan-balikpapan-1699586515.jpg
RUMAH TERAWAT LOKASI STRATEGIS DEKAT AIRPORT (FHS-RM-01),https://www.rumah123.com//properti/balikpapan/hos15415688/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15415688/original/hos15415688-rumah-di-jual-di-balikpapan-selatan-balikpapan-1699583510.jpg
RUMAH TERAWAT LOKASI STRATEGIS TENGAH KOTA AKSES DEKAT (FHS-RM-02),https://www.rumah123.com//properti/balikpapan/hos15415678/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15415678/original/hos15415678-rumah-di-jual-di-balikpapan-tengah-balikpapan-1699583439.jpg
"RUMAH STRATEGIS BATU AMPAR RUMAH TERAWAT, HALAMAN LUAS, BEBAS BANJIR JALAN DEPAN LEBAR(FHS-RM-03)",https://www.rumah123.com//properti/balikpapan/hos15415665/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15415665/original/hos15415665-rumah-di-jual-di-balikpapan-utara-balikpapan-1699583376.jpg
RUMAH PUSAT KOTA RUMAH PINGGIR JALAN RUMAH DEKAT PASAR BARU (FHS-RM-04),https://www.rumah123.com//properti/balikpapan/hos15415572/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15415572/original/hos15415572-rumah-di-jual-di-balikpapan-tengah-balikpapan-1699582824.jpg
RUMAH DI GRAND CITY KAWASAN ELITE(FHS-RM-13),https://www.rumah123.com//properti/balikpapan/hos15415537/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15415537/original/hos15415537-rumah-di-jual-di-balikpapan-selatan-balikpapan-1699582625.jpg
RUMAH DEKAT JALAN BESAR,https://www.rumah123.com//properti/balikpapan/hos15415491/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15415491/original/hos15415491-rumah-di-jual-di-balikpapan-tengah-balikpapan-1699582426.jpg
RUMAH HOOK LUAS DALAM PERUMAHAN BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos15415143/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15415143/original/hos15415143-rumah-di-jual-di-balikpapan-selatan-balikpapan-1699579649.jpg
HUNIAN DENGAN KONSEP PERUMAHAN  DESAIN MINIMALIS LOKASI TENGAH KOTA,https://www.rumah123.com//properti/balikpapan/hos15344485/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15344485/original/hos15344485-rumah-di-jual-di-balikpapan-tengah-balikpapan-1698990055.jpg
RUMAH BESAR 2 LANTAI BESERTA ISINYA,https://www.rumah123.com//properti/balikpapan/hos15344466/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15344466/original/hos15344466-rumah-di-jual-di-balikpapan-utara-balikpapan-1698989971.jpg
HUNIAN DENGAN KONSEP PERUMAHAN  DESAIN MINIMALIS LOKASI TENGAH KOTA BISA KPR,https://www.rumah123.com//properti/balikpapan/hos15344305/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15344305/original/hos15344305-rumah-di-jual-di-balikpapan-tengah-balikpapan-1698989256.jpg
RUMAH BARU DI TENGAH KOTA DEKAT PERUMAHAN BALIKPAPAN BARU DAN SIAP BANGUN,https://www.rumah123.com//properti/balikpapan/hos15342882/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15342882/original/hos15342882-rumah-di-jual-di-balikpapan-tengah-balikpapan-1698983728.jpg
RUMAH DEKAT PASAR INPRES KEBUN SAYUR,https://www.rumah123.com//properti/balikpapan/hos15340584/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15340584/original/hos15340584-rumah-di-jual-di-marga-sari-balikpapan-1698974020.jpg
RUMAH 2 LANTAI SIAP HUNI DI SEPINGGAN  PRATAMA,https://www.rumah123.com//properti/balikpapan/hos15340565/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15340565/original/hos15340565-rumah-di-jual-di-balikpapan-selatan-balikpapan-1698973779.jpg
RUMAH MINIMALIS  SIAP HUNI HARGA TERJUN BEBAS DI SEPINGGAN PRATAMA,https://www.rumah123.com//properti/balikpapan/hos15340554/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15340554/original/hos15340554-rumah-di-jual-di-balikpapan-selatan-balikpapan-1698973712.jpg
RUMAH MINIMALIS MODERN BERSIH TERAWAT SIAP HUNI DI SEPINGGAN PRATAMA,https://www.rumah123.com//properti/balikpapan/hos15340545/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15340545/original/hos15340545-rumah-di-jual-di-balikpapan-selatan-balikpapan-1698973635.jpg
RUMAH BARU MINIMALIS DUA KAMAR TIDUR DALAM PERUMAHAN DI TENGAH KOTA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos15340520/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15340520/original/hos15340520-rumah-di-jual-di-balikpapan-tengah-balikpapan-1698973379.jpg
Rumah Siap Huni 2 Lantai Full Renovasi dan furnished di Perumahan Wika Balikpapan,https://www.rumah123.com//properti/balikpapan/hos15340500/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15340500/original/hos15340500-rumah-di-jual-di-balikpapan-utara-balikpapan-1698973149.jpg
Rumah Minimalist Dekat Rumah Sakit Hermina Balikpapan,https://www.rumah123.com//properti/balikpapan/hos15340456/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15340456/original/hos15340456-rumah-di-jual-di-balikpapan-utara-balikpapan-1698972644.jpg
Rumah Minimalist Jual Cepat  ditengah kota,https://www.rumah123.com//properti/balikpapan/hos15263243/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15263243/original/hos15263243-rumah-di-jual-di-balikpapan-selatan-balikpapan-1698376086.jpg
"Dijual Rumah Kantor di Komplek Balikpapan Baru, Balikpapan Selatan Kalimantan Timur",https://www.rumah123.com//properti/balikpapan/hos15263213/,https://picture.rumah123.com/r123-images/720x420-crop/customer/35471/2023-10-27-03-02-01-0af314e4-8cc5-4499-997b-0f69fcfa6c28.png
RUMAH EMPAT KAMAR TIDUR MEWAH LUAS DALAM PERUMAHAN ELITE BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos15261249/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15261249/original/hos15261249-rumah-di-jual-di-balikpapan-selatan-balikpapan-1698366775.jpg
Balikpapan di  rumah nyaman di Borneo Paradiso,https://www.rumah123.com//properti/balikpapan/hos15261157/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15261157/original/hos15261157-rumah-di-jual-di-sepinggan-balikpapan-1698365743.jpg
RUMAH BARU RENOVASI SIAP HUNI DI PERUMAHAN DAUN VILLAGE,https://www.rumah123.com//properti/balikpapan/hos15190293/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15190293/original/hos15190293-rumah-di-jual-di-balikpapan-selatan-balikpapan-1697793309.jpg
RUMAH STRATEGIS DI PERUMAHAN DAUN VILLAGE,https://www.rumah123.com//properti/balikpapan/hos15185038/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15185038/original/hos15185038-rumah-di-jual-di-balikpapan-utara-balikpapan-1697783720.jpg
Dijual Rumah di Poka Pondok Katrya Agung Loakasi Tengah Kota Balikpapan,https://www.rumah123.com//properti/balikpapan/hos15179758/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1805813/2023-10-20-01-25-07-4c6fb532-9b88-4d1f-aed8-352313b43dcb.jpg
RUMAH  SIAP HUNI 2 LANTAI DEPAN JALAN UTAMA PERUMAHAN DENGAN HARGA MIRING,https://www.rumah123.com//properti/balikpapan/hos15111787/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15111787/original/hos15111787-rumah-di-jual-di-balikpapan-selatan-balikpapan-1697178802.jpg
"RUMAH HOOK SIAP HUNI DENGAN LOKASI AMAN, NYAMAN DAN BEBAS BANJIR SERTA DEKAT DENGAN BANDARA",https://www.rumah123.com//properti/balikpapan/hos15110913/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15110913/original/hos15110913-rumah-di-jual-di-balikpapan-selatan-balikpapan-1697174166.jpg
BALIKPAPAN KOST KOSTAN TENGAH KOTA,https://www.rumah123.com//properti/balikpapan/hos15100218/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15100218/original/hos15100218-rumah-di-jual-di-gn.-sari-ilir-balikpapan-1697164570.jpg
SEGERA PERUM CITRA BUKIT INDAH,https://www.rumah123.com//properti/balikpapan/hos15099025/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15099025/original/hos15099025-rumah-di-jual-di-damai-balikpapan-1697159208.jpg
RUMAH DI PINGGIR JALAN MANGGA DAN MARTADINATA STRATEGIS TEMPAT USAHA,https://www.rumah123.com//properti/balikpapan/hos15028298/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15028298/original/hos15028298-rumah-di-jual-di-balikpapan-tengah-balikpapan-1696579698.jpg
GUNUNG GUNTUR,https://www.rumah123.com//properti/balikpapan/hos15023584/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15023584/original/hos15023584-rumah-di-jual-di-gn.-sari-ilir-balikpapan-1696574577.jpg
BALIKPAPAN REGENCY,https://www.rumah123.com//properti/balikpapan/hos15023557/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15023557/original/hos15023557-rumah-di-jual-di-balikpapan-selatan-balikpapan-1696574459.jpg
PERUM GRIYA PERMATA ASRI,https://www.rumah123.com//properti/balikpapan/hos15023529/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15023529/original/hos15023529-rumah-di-jual-di-balikpapan-selatan-balikpapan-1696574342.jpg
RUMAH MINIMALIS SIAP HUNI DI AREA WIKA,https://www.rumah123.com//properti/balikpapan/hos15020396/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15020396/original/hos15020396-rumah-di-jual-di-balikpapan-utara-balikpapan-1696559158.jpg
turun harga!!! Balikpapan Di  rumah Ciputra Citra Bukit Indah BDI Balikpapan dibawah harga pasaran,https://www.rumah123.com//properti/balikpapan/hos15019674/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15019674/original/hos15019674-rumah-di-jual-di-balikpapan-selatan-balikpapan-1696552325.jpg
RUMAH BAGUS DI CITRA BUKIT INDAH GREEN VILLE KOTA BALIK PAPAN KALTIM,https://www.rumah123.com//properti/balikpapan/hos14944734/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14944734/original/hos14944734-rumah-di-jual-di-balikpapan-selatan-balikpapan-1695956871.jpg
RUMAH BAGUS DI CITRA BUKIT INDAH GREEN VILLE KOTA BALIK PAPAN KALTIM,https://www.rumah123.com//properti/balikpapan/hos14944734/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14944734/original/hos14944734-rumah-di-jual-di-balikpapan-selatan-balikpapan-1695956871.jpg
BALIKPAPAN RUMAH WIKA 3 KAMAR TIDUR (LM330),https://www.rumah123.com//properti/balikpapan/hos14943300/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1507995/2023-12-04-09-08-19-36c80eaf-7063-42d8-8868-8bfcfe95ed6b.jpg
330 Balikpapan Taman Sari Bukit Mutiara Rumah Wika 3 Kamar Tidur,https://www.rumah123.com//properti/balikpapan/hos14943299/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1737807/2023-12-05-06-02-08-5a0d6fcd-fd26-4cd6-bd71-9582b026f27d.jpg
Hunian Dikawasan Sekolahan Islam Terpadu,https://www.rumah123.com//properti/balikpapan/hos14873357/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14873357/original/hos14873357-rumah-di-jual-di-balikpapan-baru-balikpapan-1695369231.jpg
Hunian Cantik dan terawat. Dikota balikpapan,https://www.rumah123.com//properti/balikpapan/hos14872466/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14872466/original/hos14872466-rumah-di-jual-di-balikpapan-selatan-balikpapan-1695367001.jpg
Rumah Tengah Kota Di Balikpapan Utara,https://www.rumah123.com//properti/balikpapan/hos14872216/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14872216/original/hos14872216-rumah-di-jual-di-balikpapan-utara-balikpapan-1700025104.jpg
Rumah Siap Huni Full Furniture Di Balikpapan Tengah,https://www.rumah123.com//properti/balikpapan/hos14872178/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14872178/original/hos14872178-rumah-di-jual-di-balikpapan-tengah-balikpapan-1700025105.jpg
RUMAH BESAR DI PERUMAHAN WIKA,https://www.rumah123.com//properti/balikpapan/hos14864111/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14864111/original/hos14864111-rumah-di-jual-di-balikpapan-utara-balikpapan-1695345468.jpg
BALIKPAPAN PERUMAHAN REGENCY,https://www.rumah123.com//properti/balikpapan/hos14863499/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14863499/original/hos14863499-rumah-di-jual-di-balikpapan-selatan-balikpapan-1695342000.jpg
Rumah dihook  di perumahan wisata manggar,https://www.rumah123.com//properti/balikpapan/hos14797182/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14797182/original/hos14797182-rumah-di-jual-di-manggar-balikpapan-1694816774.jpg
BALIKPAPAN PERUMAHAN BUKIT AMSCO,https://www.rumah123.com//properti/balikpapan/hos14797180/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14797180/original/hos14797180-rumah-di-jual-di-balikpapan-selatan-balikpapan-1694816702.jpg
Perfect gate away wooden villa pantai Lamaru,https://www.rumah123.com//properti/balikpapan/hos14783889/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14783889/original/hos14783889-rumah-di-jual-di-balikpapan-timur-di-balikpapan-16947320970732.jpg
"BALIKPAPAN RUMAH 1 LANTAI DI PERUMAHAN ADIGUNA KM 5,5 KARIANGAU (LM307)",https://www.rumah123.com//properti/balikpapan/hos14656412/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1507995/2023-12-04-07-43-39-75ebadf8-63b0-4ee3-9df7-4d59eea51c99.jpg
"307 Balikpapan Perumahan Adiguna Rumah 1 Lantai Km 5,5 Kariangau ",https://www.rumah123.com//properti/balikpapan/hos14656411/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1737807/2023-12-05-06-28-22-75e2668c-b43e-47c0-ad1e-c5d279661127.jpg
BALIKPAPAN RUMAH CANTIK SIAP HUNI DI KP TIMUR (LM303),https://www.rumah123.com//properti/balikpapan/hos14656387/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1507995/2023-12-04-07-56-59-983212b2-49c3-45e6-9449-0bf8ce5a4ce2.jpg
303 Balikpapan Kampung Timur Rumah Cantik Siap Huni,https://www.rumah123.com//properti/balikpapan/hos14656386/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1737807/2023-12-05-06-38-19-1d82b501-660d-4deb-ad00-deb0772d701d.jpg
BALIKPAPAN RUMAH IMPIAN 3 KAMAR SIAP PAKAI DI GRAND CITY BALIKPAPAN (LM301),https://www.rumah123.com//properti/balikpapan/hos14656375/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1507995/2023-12-05-03-25-10-be2cd0cc-5178-41d8-ac27-f2e5f52cbdaf.jpg
307 Balikpapan Kariangau Rumah 1 Lantai Di Perumahan Adiguna,https://www.rumah123.com//properti/balikpapan/hos14656350/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1737807/2023-12-05-06-43-44-e54cb2f8-7211-436f-8b54-49e27273c0ed.jpg
rumah dihook di perum Borneo Paradiso.  ,https://www.rumah123.com//properti/balikpapan/hos14649733/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14649733/original/hos14649733-rumah-di-jual-di-batakan-balikpapan-1693534256.jpg
PERUMAHAN CIPUTRA BALIKPAPAN (BDI),https://www.rumah123.com//properti/balikpapan/hos14649213/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14649213/original/hos14649213-rumah-di-jual-di-balikpapan-selatan-balikpapan-1693529958.jpg
"RUMAH SIAP HUNI, BEBAS BANJIR, DALAM KLUSTER ELITE",https://www.rumah123.com//properti/balikpapan/hos14649175/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14649175/original/hos14649175-rumah-di-jual-di-balikpapan-selatan-balikpapan-1693529518.jpg
rumah konsep arsitek diperum Balikpapan regency,https://www.rumah123.com//properti/balikpapan/hos14649019/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14649019/original/hos14649019-rumah-di-jual-di-balikpapan-selatan-balikpapan-1693526717.jpg
Dijual Rumah Original Hook Pupuk Balikpapan,https://www.rumah123.com//properti/balikpapan/hos14586571/,https://picture.rumah123.com/r123-images/720x420-crop/customer/553144/2023-08-25-08-44-05-e7aea489-ca36-4b38-b914-ccbff48a6142.jpg
RUMAH MINIMALIS,https://www.rumah123.com//properti/balikpapan/hos14585591/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14585591/original/hos14585591-rumah-di-jual-di-balikpapan-selatan-balikpapan-1692949721.jpg
rumah sultan posisi dihook dikawasan Uniba,https://www.rumah123.com//properti/balikpapan/hos14581985/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14581985/original/hos14581985-rumah-di-jual-di-balikpapan-selatan-balikpapan-1692931715.jpg
Hunian Cantik dekat Masjid Islamic Center,https://www.rumah123.com//properti/balikpapan/hos14581772/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14581772/original/hos14581772-rumah-di-jual-di-balikpapan-selatan-balikpapan-1692931131.jpg
Hunian Unik di daerah Wika dan ditengah kota,https://www.rumah123.com//properti/balikpapan/hos14581638/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14581638/original/hos14581638-rumah-di-jual-di-balikpapan-utara-balikpapan-1692930983.jpg
RUMAH LUAS DI DALAM KOTA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos14517365/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14517365/original/hos14517365-rumah-di-jual-di-balikpapan-utara-balikpapan-1692348138.jpg
LAHAN .RUMAH DAN GUDANG DEKAT JALAN KOTA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos14517362/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14517362/original/hos14517362-rumah-di-jual-di-balikpapan-timur-balikpapan-1692348136.jpg
RUMAH 3 KAMAR BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos14515121/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14515121/original/hos14515121-rumah-di-jual-di-balikpapan-utara-balikpapan-1692338328.jpg
RUMAH TOWNHOUSE VILLA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos14515103/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14515103/original/hos14515103-rumah-di-jual-di-balikpapan-selatan-balikpapan-1692338249.jpg
RUMAH TOWNHOUSE VILLA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos14515105/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14515105/original/hos14515105-rumah-di-jual-di-balikpapan-selatan-balikpapan-1692338250.jpg
BALIKPAPAN RUMAH PUPUK TENGAH KOTA (LH52),https://www.rumah123.com//properti/balikpapan/hos14514417/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14514417/original/hos14514417-rumah-di-jual-di-balikpapan-selatan-balikpapan-1692333938.jpg
RUMAH DI KARANG REJO STRAT 1,https://www.rumah123.com//properti/balikpapan/hos14512316/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14512316/original/hos14512316-rumah-di-jual-di-balikpapan-tengah-balikpapan-1692323530.jpg
BALIKPAPAN PERUMAHAN BDS 2,https://www.rumah123.com//properti/balikpapan/hos14512244/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14512244/original/hos14512244-rumah-di-jual-di-balikpapan-selatan-balikpapan-1692346995.jpg
RUMAH CONTOH PERUMAHAN PRIMARY CITRA City TIPE ALODIA,https://www.rumah123.com//properti/balikpapan/hos14512237/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14512237/original/hos14512237-rumah-di-jual-di-balikpapan-selatan-balikpapan-1692323038.jpg
