,judul,hyperlink,img_hyperlinks,Judul,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Kamar Pembantu,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Pemandangan,Terjangkau Internet,Lebar Jalan,Sumber Air,Hook,Kondisi Properti,Tipe Iklan
226,RUMAH MURAH DI HOOK SEPINGGAN ASRI,https://www.rumah123.com//properti/balikpapan/hos13568994/,https://picture.rumah123.com/r123/720x420-crop/house/ho13/13568994/original/hos13568994-rumah-di-jual-di-balikpapan-selatan-balikpapan-1683000286.jpg,RUMAH MURAH DI HOOK SEPINGGAN ASRI,Rp 875 Juta,"Balikpapan Selatan, Balikpapan",4,2,180 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
227,INVESTASI RUMAH KOST  DI PINGGIR JALAN UTAMA PATIMURA BATU AMPAR,https://www.rumah123.com//properti/balikpapan/hos15688418/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688418/original/hos15688418-rumah-di-jual-di-balikpapan-utara-balikpapan-1701821907.jpg,INVESTASI RUMAH KOST  DI PINGGIR JALAN UTAMA PATIMURA BATU AMPAR,Rp 16 Miliar,"Balikpapan Utara, Balikpapan",29,29,550 m²,1260 m²,,Rumah,SHM - Sertifikat Hak Milik,13900 Watt,,,,,,,,,,,,,Dijual
228,INVESTASI RUMAH KOST  DI PINGGIR JALAN UTAMA PATIMURA BATU AMPAR,https://www.rumah123.com//properti/balikpapan/hos15688417/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688417/original/hos15688417-rumah-di-jual-di-balikpapan-utara-balikpapan-1701821906.jpg,INVESTASI RUMAH KOST  DI PINGGIR JALAN UTAMA PATIMURA BATU AMPAR,Rp 16 Miliar,"Balikpapan Utara, Balikpapan",29,29,550 m²,1260 m²,,Rumah,SHM - Sertifikat Hak Milik,13900 Watt,,,,,,,,,,,,,Dijual
229,INVESTASI RUMAH KOST  DI PINGGIR JALAN UTAMA PATIMURA BATU AMPAR,https://www.rumah123.com//properti/balikpapan/hos14554819/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14554819/original/hos14554819-rumah-di-jual-di-balikpapan-utara-balikpapan-1692754367.jpg,INVESTASI RUMAH KOST  DI PINGGIR JALAN UTAMA PATIMURA BATU AMPAR,Rp 16 Miliar,"Balikpapan Utara, Balikpapan",29,29,550 m²,1260 m²,,Rumah,SHM - Sertifikat Hak Milik,13900 Watt,,,,,,,,,,,,,Dijual
230,RUMAH MARTADINATA BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos15621096/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15621096/original/hos15621096-rumah-di-jual-di-balikpapan-tengah-balikpapan-1701243761.jpg,RUMAH MARTADINATA BALIKPAPAN,"Rp 1,9 Miliar","Balikpapan Tengah, Balikpapan",6,4,217 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
231,"Dijual Cepat Rumah di Komplek Perumahan Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15554140/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1805813/2023-11-22-09-31-09-39a3dfc5-ac2b-489d-9e2b-80f741e80f63.jpg,"Dijual Cepat Rumah di Komplek Perumahan Balikpapan Baru, Balikpapan",Rp 2 Miliar,"Balikpapan Selatan, Balikpapan",4,3,200 m²,150 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,Ya,Ya,Unfurnished,2,Perkotaan,Tidak,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
232,RUMAH DENGAN TANAH LUAS BALIKPAPAN BARU,https://www.rumah123.com//properti/balikpapan/hos15551876/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15551876/original/hos15551876-rumah-di-jual-di-balikpapan-utara-balikpapan-1700638407.jpg,RUMAH DENGAN TANAH LUAS BALIKPAPAN BARU,"Rp 2,6 Miliar","Balikpapan Utara, Balikpapan",3,2,528 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,1,,,,,,,,,,,,Dijual
233,TURUN HARGA !  RUMAH PINGGIR JALAN RAYA UTAMA JL. MULAWARMAN BALIKPAPAN COCOK UNTUK USAHA,https://www.rumah123.com//properti/balikpapan/hos15548724/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15548724/original/hos15548724-rumah-di-jual-di-batakan-balikpapan-1700625129.jpg,TURUN HARGA !  RUMAH PINGGIR JALAN RAYA UTAMA JL. MULAWARMAN BALIKPAPAN COCOK UNTUK USAHA,"Rp 2,7 Miliar","Batakan, Balikpapan",8,8,563 m²,300 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt,,,Tidak,Tidak,Unfurnished,1,,Tidak,,,Tidak,Butuh Renovasi,Dijual
234,Rumah cantik dan minimalis 1 lantai di wika,https://www.rumah123.com//properti/balikpapan/hos15547290/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1730302/2023-11-22-02-01-51-c85c6196-77bf-4fa7-ae1e-6ab350a5c41d.jpg,Rumah cantik dan minimalis 1 lantai di wika,Rp 900 Juta,"Balikpapan Selatan, Balikpapan",,,120 m²,110 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,1,,Tidak,,Sumur Bor,Tidak,Bagus,Dijual
235,Di  Rumah Mewah Siap Huni Di Balikpapan,https://www.rumah123.com//properti/balikpapan/hos15479442/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15479442/original/hos15479442-rumah-di-jual-di-gn.-samarinda-balikpapan-1700025114.jpg,Di  Rumah Mewah Siap Huni Di Balikpapan,Rp 1 Miliar,"Gn. Samarinda, Balikpapan",2,1,208 m²,86 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
236,Di  Rumah Mewah Siap Huni Di Balikpapan,https://www.rumah123.com//properti/balikpapan/hos15479442/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15479442/original/hos15479442-rumah-di-jual-di-gn.-samarinda-balikpapan-1700025114.jpg,Di  Rumah Mewah Siap Huni Di Balikpapan,"Rp 1,1 Miliar","Gn. Samarinda, Balikpapan",2,1,208 m²,86 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
237,Di  Rumah Mewah Siap Huni Di Balikpapan,https://www.rumah123.com//properti/balikpapan/hos15928262/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15928262/original/hos15928262-rumah-di-jual-di-gn.-samarinda-balikpapan-1704172345.jpg,Di  Rumah Mewah Siap Huni Di Balikpapan,Rp 1 Miliar,"Gn. Samarinda, Balikpapan",2,1,208 m²,86 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
238,Di  Rumah Mewah Siap Huni Di Balikpapan,https://www.rumah123.com//properti/balikpapan/hos15928262/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15928262/original/hos15928262-rumah-di-jual-di-gn.-samarinda-balikpapan-1704172345.jpg,Di  Rumah Mewah Siap Huni Di Balikpapan,"Rp 1,1 Miliar","Gn. Samarinda, Balikpapan",2,1,208 m²,86 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
239,Rumah Murah Siap Huni Di Balikpapan Tengah,https://www.rumah123.com//properti/balikpapan/hos15479440/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15479440/original/hos15479440-rumah-di-jual-di-balikpapan-tengah-balikpapan-1700025113.jpg,Rumah Murah Siap Huni Di Balikpapan Tengah,Rp 800 Juta,"Balikpapan Tengah, Balikpapan",3,2,142 m²,122 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
240,RUMAH SIAP HUNI STRATEGIS DEKAT AKSES IKN,https://www.rumah123.com//properti/balikpapan/hos15473248/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15473248/original/hos15473248-rumah-di-jual-di-balikpapan-utara-balikpapan-1700006661.jpg,RUMAH SIAP HUNI STRATEGIS DEKAT AKSES IKN,Rp 560 Juta,"Balikpapan Utara, Balikpapan",3,2,234 m²,130 m²,1,Rumah,SHM - Sertifikat Hak Milik,900 Watt,,,Ya,Tidak,Unfurnished,1,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Ya,Bagus,Dijual
241,RUMAH TENGAH KOTA AKSES BANDARA MUDAH - BALIKPAPAN SELATAN,https://www.rumah123.com//properti/balikpapan/hos15473238/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15473238/original/hos15473238-rumah-di-jual-di-balikpapan-selatan-balikpapan-1700006435.jpg,RUMAH TENGAH KOTA AKSES BANDARA MUDAH - BALIKPAPAN SELATAN,Rp 750 Juta,"Balikpapan Selatan, Balikpapan",4,3,120 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
242,DESIGN KLASIK MODERN FULL FURNITURE,https://www.rumah123.com//properti/balikpapan/hos15314903/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15314903/original/hos15314903-rumah-di-jual-di-balikpapan-utara-balikpapan-1698806545.jpg,DESIGN KLASIK MODERN FULL FURNITURE,"Rp 2,7 Miliar","Balikpapan Utara, Balikpapan",2,2,144 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
243,BALIKPAPAN RUMAH MURAH RINGROAD,https://www.rumah123.com//properti/balikpapan/hos15314445/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15314445/original/hos15314445-rumah-di-jual-di-balikpapan-selatan-balikpapan-1698804161.jpg,BALIKPAPAN RUMAH MURAH RINGROAD,"Rp 1,1 Miliar","Balikpapan Selatan, Balikpapan",3,2,134 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
244,RUMAH LUAS BISA USAHA KOST,https://www.rumah123.com//properti/balikpapan/hos15245506/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15245506/original/hos15245506-rumah-di-jual-di-balikpapan-utara-balikpapan-1698223023.jpg,RUMAH LUAS BISA USAHA KOST,Rp 850 Juta,"Balikpapan Utara, Balikpapan",9,5,235 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
245,INDRAKILA,https://www.rumah123.com//properti/balikpapan/hos15239167/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15239167/original/hos15239167-rumah-di-jual-di-balikpapan-utara-balikpapan-1698195984.jpg,INDRAKILA,"Rp 4,7 Miliar","Balikpapan Utara, Balikpapan",,4,538 m²,250 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
246,SEPINGGAN PRATAMA,https://www.rumah123.com//properti/balikpapan/hos15239143/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15239143/original/hos15239143-rumah-di-jual-di-sepinggan-balikpapan-1698195925.jpg,SEPINGGAN PRATAMA,"Rp 2,5 Miliar","Sepinggan, Balikpapan",3,2,176 m²,80 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
247,SEPINGGAN PRATAMA,https://www.rumah123.com//properti/balikpapan/hos15598011/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15598011/original/hos15598011-rumah-di-jual-di-balikpapan-selatan-balikpapan-1701074160.jpg,SEPINGGAN PRATAMA,"Rp 2,5 Miliar","Sepinggan, Balikpapan",3,2,176 m²,80 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
248,RUMAH DUA LANTAI. DI GRAND CITY,https://www.rumah123.com//properti/balikpapan/hos15076723/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15076723/original/hos15076723-rumah-di-jual-di-balikpapan-utara-balikpapan-1697002741.jpg,RUMAH DUA LANTAI. DI GRAND CITY,"Rp 1,4 Miliar","Balikpapan Utara, Balikpapan",3,2,72 m²,72 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt,,,,,,,,,,,,,Dijual
249,RUMAH MEWAH RASA VILA VIEW LAUT DI PERUMAHAN PALM HILL CITY,https://www.rumah123.com//properti/balikpapan/hos15074539/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15074539/original/hos15074539-rumah-di-jual-di-sepinggan-balikpapan-1696998175.jpg,RUMAH MEWAH RASA VILA VIEW LAUT DI PERUMAHAN PALM HILL CITY,Rp 9 Miliar,"Sepinggan, Balikpapan",3,3,780 m²,400 m²,,Rumah,SHM - Sertifikat Hak Milik,16500 Watt,1,,,,,,,,,,,,Dijual
250,BALIKPAPAN PERUM BORNEO PARADISO,https://www.rumah123.com//properti/balikpapan/hos15071028/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15071028/original/hos15071028-rumah-di-jual-di-batakan-balikpapan-1696984216.jpg,BALIKPAPAN PERUM BORNEO PARADISO,"Rp 1,5 Miliar","Batakan, Balikpapan",3,3,98 m²,140 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
251,RUMAH 2 KAMAR MINIMALIS GAPURA KUNING,https://www.rumah123.com//properti/balikpapan/hos15070949/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15070949/original/hos15070949-rumah-di-jual-di-balikpapan-utara-balikpapan-1696983135.jpg,RUMAH 2 KAMAR MINIMALIS GAPURA KUNING,Rp 695 Juta,"Balikpapan Utara, Balikpapan",2,1,115 m²,105 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
252,Dijual Cepat Rumah Murah Bu Di Jl.sorong Balikpapan,https://www.rumah123.com//properti/balikpapan/hos15000302/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1528679/2023-10-04-06-49-02-9eca57ae-0dc9-46f4-a29d-5d446656a545.jpg,Dijual Cepat Rumah Murah Bu Di Jl.sorong Balikpapan,"Rp 1,8 Miliar","Balikpapan Utara, Balikpapan",6,3,268 m²,243 m²,1,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1,Ya,Ya,Unfurnished,2,Perkotaan,Ya,2 Mobil,Sumur Bor,Tidak,Bagus,Dijual
253,"2 RUMAH GANDENG DUA LANTAI, CLUSTER HYLAND GRAND CITY BALIKPAPAN",https://www.rumah123.com//properti/balikpapan/hos14934929/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14934929/original/hos14934929-rumah-di-jual-di-balikpapan-utara-balikpapan-1695824522.jpg,"2 RUMAH GANDENG DUA LANTAI, CLUSTER HYLAND GRAND CITY BALIKPAPAN","Rp 2,1 Miliar","Balikpapan Utara, Balikpapan",2,2,72 m²,47 m²,,Rumah,"Lainnya (PPJB,Girik,Adat,dll)",1300 Watt,,1,Tidak,Tidak,Unfurnished,2,Pemukiman Warga,Tidak,2 Mobil,,Tidak,Bagus,Dijual
254,RUMAH  MINIMALIS SIAP HUNI LOKASI AMAN DAN NYAMAN SERTA BEBAS BANJIR,https://www.rumah123.com//properti/balikpapan/hos14927411/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14927411/original/hos14927411-rumah-di-jual-di-balikpapan-selatan-balikpapan-1695798090.jpg,RUMAH  MINIMALIS SIAP HUNI LOKASI AMAN DAN NYAMAN SERTA BEBAS BANJIR,Rp 700 Juta,"Balikpapan Selatan, Balikpapan",3,1,90 m²,72 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
255,RUMAH MEWAH HOMY LUAS EMPAT KAMAR TIDUR DALAM PERUMAHAN BALIKPAPAN,https://www.rumah123.com//properti/balikpapan/hos14838593/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14838593/original/hos14838593-rumah-di-jual-di-balikpapan-timur-balikpapan-1695185565.jpg,RUMAH MEWAH HOMY LUAS EMPAT KAMAR TIDUR DALAM PERUMAHAN BALIKPAPAN,"Rp 5,5 Miliar","Balikpapan Timur, Balikpapan",4,3,234 m²,347 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1,,,,,,,,,,,,Dijual
256,RUMAH MINIMALIS 2 LANTAI DENGAN TAMBAHAN TANAH YANG CUKUP LUAS LOKASI AMAN DAN NYAMAN,https://www.rumah123.com//properti/balikpapan/hos14836854/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14836854/original/hos14836854-rumah-di-jual-di-balikpapan-utara-balikpapan-1695180588.jpg,RUMAH MINIMALIS 2 LANTAI DENGAN TAMBAHAN TANAH YANG CUKUP LUAS LOKASI AMAN DAN NYAMAN,"Rp 1,2 Miliar","Balikpapan Utara, Balikpapan",2,2,60 m²,47 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
257,RUMAH MINIMALIS 2 LANTAI SIAP HUNI DENGAN TAMBAHAN TANAH YANG CUKUP LUAS,https://www.rumah123.com//properti/balikpapan/hos14836211/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14836211/original/hos14836211-rumah-di-jual-di-balikpapan-utara-balikpapan-1695178041.jpg,RUMAH MINIMALIS 2 LANTAI SIAP HUNI DENGAN TAMBAHAN TANAH YANG CUKUP LUAS,"Rp 1,25 Miliar","Balikpapan Utara, Balikpapan",2,2,60 m²,47 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
258,Hunian Unik Dekat Toll Balikpapan Samarinda,https://www.rumah123.com//properti/balikpapan/hos14766704/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14766704/original/hos14766704-rumah-di-jual-di-balikpapan-utara-balikpapan-1694593280.jpg,Hunian Unik Dekat Toll Balikpapan Samarinda,Rp 800 Juta,"Balikpapan Utara, Balikpapan",3,3,450 m²,108 m²,2,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,Unfurnished,,Pemukiman Warga,Tidak,2 Mobil,,Tidak,Bagus,Dijual
259,RUMAH SIAP PAKAI FULL FURNISHED DI TENGAH KOTA (LM314),https://www.rumah123.com//properti/balikpapan/hos14762061/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1507995/2023-12-05-03-07-19-14327e5e-b27c-4935-bdeb-20d8a90894f9.jpg,RUMAH SIAP PAKAI FULL FURNISHED DI TENGAH KOTA (LM314),"Rp 1,25 Miliar","Balikpapan Selatan, Balikpapan",3,2,150 m²,130 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
260,314 Balikpapan Villa Damai Rumah Siap Pakai Full Furnished,https://www.rumah123.com//properti/balikpapan/hos14762060/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1737807/2023-12-05-06-34-39-84b638ba-0250-4565-a759-64da476ac0fd.jpg,314 Balikpapan Villa Damai Rumah Siap Pakai Full Furnished,"Rp 1,25 Miliar","Balikpapan Selatan, Balikpapan",3,2,150 m²,130 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
261,Hunian minimalist dikawasan perindustrian dan perkantoran,https://www.rumah123.com//properti/balikpapan/hos14758822/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14758822/original/hos14758822-rumah-di-jual-di-kariangau-balikpapan-1694565428.jpg,Hunian minimalist dikawasan perindustrian dan perkantoran,Rp 700 Juta,"Kariangau, Balikpapan",2,1,150 m²,60 m²,2,Rumah,SHM - Sertifikat Hak Milik,900 Watt,,,Tidak,Tidak,Unfurnished,1,Pemukiman Warga,Tidak,2 Mobil,,Tidak,Bagus,Dijual
262,Hunian tingkat diperum regency Balikpapan,https://www.rumah123.com//properti/balikpapan/hos14758807/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14758807/original/hos14758807-rumah-di-jual-di-balikpapan-selatan-balikpapan-1694565205.jpg,Hunian tingkat diperum regency Balikpapan,"Rp 2,5 Miliar","Balikpapan Selatan, Balikpapan",5,4,152 m²,130 m²,2,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,Unfurnished,2,Pemukiman Warga,Tidak,2 Mobil,,Tidak,Bagus,Dijual
263,Rumah Sultan ditengah kota balikpapan.  ,https://www.rumah123.com//properti/balikpapan/hos14758786/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14758786/original/hos14758786-rumah-di-jual-di-balikpapan-barat-balikpapan-1694564763.jpg,Rumah Sultan ditengah kota balikpapan.  ,"Rp 4,5 Miliar","Balikpapan Barat, Balikpapan",6,5,480 m²,444 m²,6,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,,Tidak,Tidak,,2,Pemukiman Warga,Tidak,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
264,Rumah tingkat 2 tembusan Toll Balikpapan Samarinda,https://www.rumah123.com//properti/balikpapan/hos14758755/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14758755/original/hos14758755-rumah-di-jual-di-balikpapan-selatan-balikpapan-1694564400.jpg,Rumah tingkat 2 tembusan Toll Balikpapan Samarinda,"Rp 1,5 Miliar","Balikpapan Selatan, Balikpapan",5,2,120 m²,230 m²,2,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,Unfurnished,2,Pemukiman Warga,Tidak,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
265,Dijual Rumah 2 Lantai di Cluster Elite Grand City Balikpapan,https://www.rumah123.com//properti/balikpapan/hos14633098/,https://picture.rumah123.com/r123-images/720x420-crop/customer/553144/2023-08-30-08-58-52-e7eecdd3-2446-4608-b18f-e81bd54e9119.jpg,Dijual Rumah 2 Lantai di Cluster Elite Grand City Balikpapan,"Rp 4,5 Miliar","Balikpapan Utara, Balikpapan",4,3,220 m²,190 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,1,Tidak,Tidak,Unfurnished,2,,Tidak,,PAM atau PDAM,Tidak,Bagus,Dijual
266,rumah model Belanda bisa tempat tinggal ada usaha kost,https://www.rumah123.com//properti/balikpapan/hos14630080/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14630080/original/hos14630080-rumah-di-jual-di-balikpapan-selatan-balikpapan-1693377564.jpg,rumah model Belanda bisa tempat tinggal ada usaha kost,Rp 970 Juta,"Balikpapan Selatan, Balikpapan",5,3,120 m²,185 m²,2,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,Unfurnished,,Pemukiman Warga,Tidak,3 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
267,BALIKPAPAN RUMAH BESAR TENGAH KOTA,https://www.rumah123.com//properti/balikpapan/hos14630002/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14630002/original/hos14630002-rumah-di-jual-di-klandasan-ilir-balikpapan-1693377158.jpg,BALIKPAPAN RUMAH BESAR TENGAH KOTA,"Rp 4,2 Miliar","Klandasan Ilir, Balikpapan",12,6,122 m²,370 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,,,,,,,,,,,,Dijual
268,hunian tempat tinggal serta ada kost mirip di timur tengah,https://www.rumah123.com//properti/balikpapan/hos14627605/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14627605/original/hos14627605-rumah-di-jual-di-balikpapan-selatan-balikpapan-1693366834.jpg,hunian tempat tinggal serta ada kost mirip di timur tengah,Rp 2 Miliar,"Balikpapan Selatan, Balikpapan",8,3,135 m²,125 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,Unfurnished,2,Pemukiman Warga,Tidak,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
269,DI JUAL CEPAT RUMAH MEWAH DI KAWASAN PERUMAHAN PGRI,https://www.rumah123.com//properti/balikpapan/hos14624163/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14624163/original/hos14624163-rumah-di-jual-di-gunung-bahagia-balikpapan-1693358778.jpg,DI JUAL CEPAT RUMAH MEWAH DI KAWASAN PERUMAHAN PGRI,"Rp 2,3 Miliar","Gunung Bahagia, Balikpapan",3,2,335 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
270,RUMAH DUA LANTAI   DI GRAND CITY,https://www.rumah123.com//properti/balikpapan/hos14623976/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14623976/original/hos14623976-rumah-di-jual-di-balikpapan-utara-balikpapan-1693357046.jpg,RUMAH DUA LANTAI   DI GRAND CITY,"Rp 1,35 Miliar","Balikpapan Utara, Balikpapan",3,2,72 m²,72 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
271,HARGA SPESIAL RUMAH KANTOR 2LT DITENGAH KOTA,https://www.rumah123.com//properti/balikpapan/hos14623883/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14623883/original/hos14623883-rumah-di-jual-di-balikpapan-tengah-balikpapan-1693355893.jpg,HARGA SPESIAL RUMAH KANTOR 2LT DITENGAH KOTA,"Rp 2,1 Miliar","Balikpapan Tengah, Balikpapan",8,6,429 m²,429 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,,,,,,,,,,,,Dijual
272,RUMAH ASRI DALAM CLUSTER,https://www.rumah123.com//properti/balikpapan/hos14562900/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14562900/original/hos14562900-rumah-di-jual-di-damai-balikpapan-1692779167.jpg,RUMAH ASRI DALAM CLUSTER,"Rp 1,8 Miliar","Damai, Balikpapan",3,1,195 m²,130 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,,,,,,,,,,,Dijual
273,RUMAH ASRI DALAM CLUSTER,https://www.rumah123.com//properti/balikpapan/hos14562900/,https://picture.rumah123.com/r123/720x420-crop/house/ho14/14562900/original/hos14562900-rumah-di-jual-di-damai-balikpapan-1692779167.jpg,RUMAH ASRI DALAM CLUSTER,"Rp 1,7 Miliar","Damai, Balikpapan",3,1,195 m²,130 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,,,,,,,,,,,Dijual
274,RUMAH ASRI DALAM CLUSTER,https://www.rumah123.com//properti/balikpapan/hos15760033/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15760033/original/hos15760033-rumah-di-jual-di-damai-balikpapan-1702357784.jpg,RUMAH ASRI DALAM CLUSTER,"Rp 1,8 Miliar","Damai, Balikpapan",3,1,195 m²,130 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,,,,,,,,,,,Dijual
275,RUMAH ASRI DALAM CLUSTER,https://www.rumah123.com//properti/balikpapan/hos15760033/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15760033/original/hos15760033-rumah-di-jual-di-damai-balikpapan-1702357784.jpg,RUMAH ASRI DALAM CLUSTER,"Rp 1,7 Miliar","Damai, Balikpapan",3,1,195 m²,130 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,,,,,,,,,,,,Dijual
