,Unnamed: 0,Judul,Harga,Lokasi,Hyperlink,Img_Hyperlink,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Carport,Tipe Properti,Sertifikat,Daya Listrik,Kamar Pembantu,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Jumlah Lantai,Pemandangan,Terjangkau Internet,Lebar Jalan,Sumber Air,Hook,Kondisi Properti,Tipe Iklan
56,557,RUMAH MEWAH ELEGAN DI PINGGIR JALAN BESAR KOTA BALIKPAPAN,"Rp 4,2 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos8921983/,https://picture.rumah123.com/r123/720x420-crop/house/ho89/8921983/original/hos8921983-rumah-di-jual-di-balikpapan-utara-balikpapan-1632979124.jpg,5.0,4.0,540 m²,300 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,2.0,,,,,,,,,,,,Dijual
57,558,"BALIKPAPAN,  PONDOK KARYA AGUNG BESAR (Y140)","Rp 2,2 Miliar","Sepinggan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos8509999/,https://picture.rumah123.com/r123/720x420-crop/house/ho85/8509999/original/hos8509999-rumah-di-jual-di-sepinggan-balikpapan-1625102294.jpg,5.0,2.0,403 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
58,559,Rumah Mewah Harga Murah 250 Meter Jalan Poros,"Rp 1,06 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos8478791/,https://picture.rumah123.com/r123/720x420-crop/house/ho84/8478791/original/hos8478791-rumah-di-jual-di-balikpapan-selatan-balikpapan-1624511831544.jpg,3.0,2.0,168 m²,90 m²,1.0,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,1.0,Ya,Ya,Unfurnished,2.0,Pemukiman Warga,Ya,2 Mobil,Sumur Bor,Tidak,Baru,Dijual
59,560,Rumah Asri View Lapangan Golf,"Rp 2,64 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos4535268/,https://picture.rumah123.com/r123/720x420-crop/house/ho45/4535268/original/hos4535268-rumah-di-jual-di-balikpapan-selatan-balikpapan-15567768215903.jpg,4.0,4.0,130 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1.0,,,,Unfurnished,2.0,,,,,,Baru,Dijual
60,561,TURUN HARGA!  CEPAT RUMAH CANTIK SIAP HUNI 2 LANTAI TAMANSARI BUKIT MUTIARA (WIKA) BALIKPAPAN KAL-TIM,"Rp 3,5 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16236520/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16236520/original/hos16236520-rumah-di-jual-di-balikpapan-utara-balikpapan-1706700717.jpg,4.0,5.0,319 m²,490 m²,2.0,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1.0,2.0,Ya,Ya,,2.0,Pemukiman Warga,Ya,2 Mobil,,Ya,Sudah Renovasi,Dijual
61,562,BALIKPAPAN RUMAH PINGGIR JALAN,Rp 700 Juta,"Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16230816/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16230816/original/hos16230816-rumah-di-jual-di-balikpapan-tengah-balikpapan-1706684876.jpg,3.0,2.0,144 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
62,563,BALIKPAPAN PERUMAHAN BALIKPAPAN BARU,"Rp 3,6 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16230757/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16230757/original/hos16230757-rumah-di-jual-di-balikpapan-baru-balikpapan-1706684674.jpg,4.0,3.0,180 m²,250 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
63,564,"BALIKPAPAN, RUMAH PINGGIR JALAN TOL",Rp 18 Miliar,"Manggar, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16230077/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16230077/original/hos16230077-rumah-di-jual-di-manggar-balikpapan-1706682119.jpg,6.0,3.0,4580 m²,600 m²,,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,,,,,,,,,,,,,Dijual
64,565,Rumah Bagus Siap Huni di Kartini Residence Balikpapan,"Rp 1,5 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16156083/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1928965/2024-01-24-09-58-16-6d923c3d-3ad7-4b0f-8db8-8e3d534d53cb.jpg,3.0,2.0,180 m²,150 m²,1.0,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1.0,Ya,Ya,Unfurnished,1.0,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Ya,Bagus,Dijual
65,566,Hunian modern dekat rumah sakit umum Kanujoso,"Rp 1,01 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16150027/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16150027/original/hos16150027-rumah-di-jual-di-balikpapan-utara-balikpapan-1706075373.jpg,4.0,2.0,120 m²,72 m²,2.0,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,Ya,Ya,,,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
66,567,BALIKPAPAN RUMAH TENGAH KOTA,"Rp 1,85 Miliar","Gn. Sari Ilir, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16149999/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16149999/original/hos16149999-rumah-di-jual-di-gn.-sari-ilir-balikpapan-1706075192.jpg,4.0,2.0,135 m²,260 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
67,568,RUMAH BAGUS 3 LANTAI DI GUNUNG SARI BALIKPAPAN,Rp 2 Miliar,"Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16148078/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16148078/original/hos16148078-rumah-di-jual-di-balikpapan-tengah-balikpapan-1706067780.jpg,3.0,3.0,151 m²,124 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
68,569,Dijual Rumah Konplek Anugrah Residence Balikpapan,Rp 900 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16084875/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1727362/2024-01-17-18-31-32-a875cb29-9f74-46ad-8607-d4fc2a12a17b.jpg,4.0,2.0,104 m²,100 m²,1.0,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,1.0,Tidak,Tidak,Unfurnished,1.0,,Tidak,,Sumur Pompa,Tidak,Baru,Dijual
69,570,Rumah Mewah Balikpapan,"Rp 7,5 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos13783833/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1746082/2023-09-18-05-13-20-b4ed2ac0-70b1-4f68-8e52-4b21e13d8da6.jpg,5.0,3.0,450 m²,800 m²,2.0,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1.0,1.0,Ya,Ya,Unfurnished,4.0,Perkotaan,Ya,4 Mobil,PAM atau PDAM,Ya,Sudah Renovasi,Dijual
70,571,"BALIKPAPAN, RUMAH BESAR DAN NYAMAN DI PUPUK","Rp 3,55 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16079005/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16079005/original/hos16079005-rumah-di-jual-di-balikpapan-selatan-balikpapan-1705474939.jpg,6.0,4.0,300 m²,290 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
71,572,"Rumah di Bukit Mutiara Indah Cendana 2 Wika Balikpapan 2 Lantai, bagus","Rp 1,75 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16077708/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1940112/2024-01-17-05-48-32-49c1fd09-7960-4ceb-84ba-511bfa457250.jpg,3.0,1.0,144 m²,84 m²,2.0,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,1.0,Ya,Ya,,2.0,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
72,573,"BALIKPAPAN, RUMAH MURAH DI TAMAN SARI BUKIT MUTIARA",Rp 920 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16077393/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16077393/original/hos16077393-rumah-di-jual-di-balikpapan-utara-balikpapan-1705468753.jpg,2.0,1.0,150 m²,60 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
73,574,RUMAH MEWAH WIKA,Rp 4 Miliar,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16077390/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16077390/original/hos16077390-rumah-di-jual-di-balikpapan-utara-balikpapan-1705468707.jpg,5.0,5.0,319 m²,287 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
74,575,RUMAH DAN TANAH DI DAERAH KARANG JATI,Rp 1 Miliar,"Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16002045/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16002045/original/hos16002045-rumah-di-jual-di-balikpapan-tengah-balikpapan-1704864270.jpg,4.0,3.0,424 m²,150 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
75,576,Rumah di  di daerah kilo,"Rp 1,7 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16001913/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16001913/original/hos16001913-rumah-di-jual-di-balikpapan-utara-balikpapan-1704863640.jpg,3.0,2.0,285 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
76,577,RUMAH DENGAN HARGA TERJANGKAU DAERAH PERUMAHAN DENGAN LOKASI AMAN DAN NYAMAN,Rp 750 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos16000946/,https://picture.rumah123.com/r123/720x420-crop/house/ho16/16000946/original/hos16000946-rumah-di-jual-di-balikpapan-utara-balikpapan-1704860136.jpg,2.0,2.0,90 m²,90 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
77,578,Rumah Minimalis di Tengah Kota,Rp 950 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15998228/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1641896/2024-01-10-00-30-32-666f10a8-5202-4562-b93e-f6b45535bc5f.jpg,4.0,2.0,201 m²,180 m²,2.0,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1.0,Tidak,Tidak,Semi Furnished,1.0,,Ya,,PAM atau PDAM,Tidak,Sudah Renovasi,Dijual
78,579,Rumah siap huni di Balikpapan Baru Cluster Mediterania 2 Lantai ,"Rp 1,7 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15940374/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1928965/2024-01-03-08-44-05-45494a7a-0b86-4000-ab54-021b6c3e48b9.jpg,3.0,2.0,105 m²,100 m²,2.0,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,1.0,Ya,Ya,Semi Furnished,2.0,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
79,580,Dijual Cepat Rumah di Tengah Kota Pupuk,"Rp 2,7 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15939451/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1805813/2024-01-03-07-37-08-5358ccf0-eaca-4768-8fff-d06c50b11988.jpg,2.0,1.0,500 m²,224 m²,,Rumah,HGB - Hak Guna Bangunan,1300 Watt,,,Tidak,Tidak,Unfurnished,1.0,Perkotaan,Ya,2 Mobil,PAM atau PDAM,Tidak,,Dijual
80,581,366 Balikpapan Baru Rumah Besar Tanpa Renovasi Harga Murah,"Rp 2,95 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15889145/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1507995/2023-12-27-23-42-47-7995212b-38eb-425e-9528-8b8d47c56c6c.jpg,4.0,4.0,300 m²,289 m²,2.0,Rumah,SHM - Sertifikat Hak Milik,10600 Watt,2.0,1.0,Ya,Ya,Unfurnished,2.0,Perkotaan,Ya,3 Mobil,Sumur Pompa,Tidak,Sudah Renovasi,Dijual
81,582,Dijual Cepat Rumah Di Bukit Damai Indah Bdi,"Rp 1,89 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15882130/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1805813/2024-01-03-07-39-44-b7cab1ca-beee-4af2-a9e8-d4b7bc4ca889.png,5.0,3.0,240 m²,200 m²,1.0,Rumah,SHM - Sertifikat Hak Milik,22000 Watt,1.0,,Tidak,Tidak,Unfurnished,1.0,Perkotaan,Ya,2 Mobil,PAM atau PDAM,Tidak,,Dijual
82,583,"RUMAH LIMA KAMAR TIDUR KOMPLIT BESERTA SEMUA ISINYA,  DALAM PERUMAHAN ELIT KOTA BALIKPAPAN KALTIM","Rp 2,8 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15881573/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15881573/original/hos15881573-rumah-di-jual-di-balikpapan-selatan-balikpapan-1703635267.jpg,5.0,5.0,280 m²,226 m²,,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1.0,1.0,Ya,Ya,Furnished,1.0,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Sudah Renovasi,Dijual
83,584,RUMAH PUPUK DEKAT BALIKPAPAN SUPER BLOK ,"Rp 4,5 Miliar","Balikpapan Kota, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15838192/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1929388/2023-12-20-23-46-42-fb71d13a-a9e2-44ad-bcda-e0210f676822.jpg,3.0,2.0,330 m²,300 m²,3.0,Rumah,SHM - Sertifikat Hak Milik,10000 Watt,1.0,1.0,Ya,Tidak,Furnished,1.0,Perkotaan,Ya,2 Mobil,PAM atau PDAM,Tidak,Sudah Renovasi,Dijual
84,585,Rumah Bagus Siap Huni di Balikpapan Regency,"Rp 1,85 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15835697/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1928965/2023-12-20-09-36-47-33a36045-fcaf-4aa5-9ece-1e3f42f0d99c.jpg,3.0,2.0,180 m²,120 m²,2.0,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1.0,Ya,Ya,Unfurnished,2.0,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Ya,Bagus,Dijual
85,586,RUMAH TUMBUH BARU DUA LANTAI TIGA KAMAR TIDUR DALAM PERUMAHAN ELITE BALIKPAPAN,"Rp 2,1 Miliar","Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15828612/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15828612/original/hos15828612-rumah-di-jual-di-balikpapan-utara-balikpapan-1703031422.jpg,3.0,3.0,140 m²,70 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
86,587,362 Balikpapan Baru Rumah Kondisi Bagus Full Furnish Siap Pakai Memiliki Area Terbuka Cukup Banyak,"Rp 4,5 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15777624/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1737807/2023-12-13-13-50-02-d16e5776-8d83-4c6a-9ff3-9b24a6de53b9.jpg,4.0,3.0,400 m²,250 m²,2.0,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,1.0,Ya,Ya,Furnished,2.0,Taman Kota,Ya,3 Mobil,,Tidak,Bagus,Dijual
87,588,361 Balikpapan Baru Rumah Elegant Di Perumahan Cluster Elite,"Rp 5,5 Miliar","Balikpapan Baru, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15777502/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1737807/2023-12-13-13-32-16-45622e52-61f7-4b93-a297-56a3d9ff0b21.jpg,5.0,4.0,396 m²,400 m²,2.0,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,1.0,2.0,Ya,Ya,Unfurnished,1.0,,Ya,3 Mobil,Sumur Bor,Tidak,Bagus,Dijual
88,589,"BALIKPAPAN, RUMAH STRATEGIS DAN NYAMAN DI RUHUI RAHAYU","Rp 1,1 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15773109/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15773109/original/hos15773109-rumah-di-jual-di-balikpapan-selatan-balikpapan-1702451390.jpg,3.0,2.0,134 m²,100 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
89,590,"BALIKPAPAN, RUMAH CANTIK DAN NYAMAN DI KILO 10",Rp 750 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15767170/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15767170/original/hos15767170-rumah-di-jual-di-balikpapan-utara-balikpapan-1702426416.jpg,3.0,3.0,144 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
90,591,"Dijual Rumah di Komp. Puri Ratu Kencana, Balikpapan",Rp 850 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15695336/,https://picture.rumah123.com/r123-images/720x420-crop/customer/1082865/2023-12-06-08-27-10-6edc076f-1e50-4973-95cf-c16af7e5891a.jpg,2.0,1.0,88 m²,88 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,1.0,Ya,Ya,Unfurnished,1.0,,Ya,,PAM atau PDAM,Tidak,Bagus,Dijual
91,592,RUMAH DENGAN LUAS TANAH DAN LUAS BANGUNAN YANG CUKUP BESAR HARGA BERSAHABAT,"Rp 1,35 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15692581/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15692581/original/hos15692581-rumah-di-jual-di-balikpapan-selatan-balikpapan-1701841450.jpg,4.0,3.0,400 m²,146 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
92,593,"RUMAH DIBALIKPAPAN TENGAH SIAP HUNI, KOTA PENYANGGA IKN",Rp 800 Juta,"Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15692549/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15692549/original/hos15692549-rumah-di-jual-di-balikpapan-tengah-balikpapan-1701841258.jpg,4.0,2.0,120 m²,8 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Ya,Ya,,,Pemukiman Warga,Ya,2 Mobil,PAM atau PDAM,Tidak,Bagus,Dijual
93,594,RUMAH DI MT HARYONO DAERAH RAMAI DEKAT PERUMAHAN GRAND CITY,Rp 900 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688510/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688510/original/hos15688510-rumah-di-jual-di-balikpapan-utara-balikpapan-1701823217.jpg,3.0,2.0,250 m²,98 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,,,,,,,,,,,Dijual
94,595,RUMAH DI MT HARYONO DAERAH RAMAI DEKAT PERUMAHAN GRAND CITY,Rp 900 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688511/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688511/original/hos15688511-rumah-di-jual-di-balikpapan-utara-balikpapan-1701823218.jpg,3.0,2.0,250 m²,98 m²,,Rumah,HGB - Hak Guna Bangunan,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
95,596,RUMAH TINGGAL DI  KOTA BALIKPAPAN,Rp 800 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688494/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688494/original/hos15688494-rumah-di-jual-di-balikpapan-selatan-balikpapan-1701823016.jpg,2.0,2.0,200 m²,77 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
96,597,RUMAH TINGGAL DI  KOTA BALIKPAPAN,Rp 800 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688493/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688493/original/hos15688493-rumah-di-jual-di-balikpapan-selatan-balikpapan-1701823015.jpg,2.0,2.0,200 m²,77 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
97,598,HARGA SPESIAL RUMAH KANTOR 2LT DI TENGAH KOTA,"Rp 2,1 Miliar","Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688469/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688469/original/hos15688469-rumah-di-jual-di-balikpapan-tengah-balikpapan-1701822629.jpg,8.0,6.0,429 m²,429 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,,,,,,,,,,,,Dijual
98,599,HARGA SPESIAL RUMAH KANTOR 2LT DI TENGAH KOTA,"Rp 2,1 Miliar","Balikpapan Tengah, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688470/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688470/original/hos15688470-rumah-di-jual-di-balikpapan-tengah-balikpapan-1701822630.jpg,8.0,6.0,429 m²,429 m²,,Rumah,SHM - Sertifikat Hak Milik,5500 Watt,,,,,,,,,,,,,Dijual
99,600,HUNIAN RUMAH YANG NYAMAN DAN DI DAERAH STRATEGIS,Rp 850 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688444/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688444/original/hos15688444-rumah-di-jual-di-balikpapan-utara-balikpapan-1701822244.jpg,2.0,2.0,184 m²,64 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
100,601,HUNIAN RUMAH YANG NYAMAN DAN DI DAERAH STRATEGIS,Rp 850 Juta,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688443/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688443/original/hos15688443-rumah-di-jual-di-balikpapan-utara-balikpapan-1701822244.jpg,2.0,2.0,184 m²,64 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
101,602,BALIKPAPAN REGENCY CLUSTER VALENCIA,Rp 850 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688440/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688440/original/hos15688440-rumah-di-jual-di-balikpapan-selatan-balikpapan-1701822175.jpg,2.0,2.0,90 m²,54 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
102,603,BALIKPAPAN REGENCY CLUSTER VALENCIA,Rp 850 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688439/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688439/original/hos15688439-rumah-di-jual-di-balikpapan-selatan-balikpapan-1701822175.jpg,2.0,2.0,90 m²,54 m²,,Rumah,SHM - Sertifikat Hak Milik,1300 Watt,,,,,,,,,,,,,Dijual
103,604,RUMAH MURAH DI HOOK SEPINGGAN ASRI,Rp 875 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688428/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688428/original/hos15688428-rumah-di-jual-di-balikpapan-selatan-balikpapan-1701822082.jpg,4.0,2.0,180 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
104,605,RUMAH MURAH DI HOOK SEPINGGAN ASRI,Rp 875 Juta,"Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688427/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688427/original/hos15688427-rumah-di-jual-di-balikpapan-selatan-balikpapan-1701822081.jpg,4.0,2.0,180 m²,120 m²,,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,,,,,,,,,,Dijual
105,606,RUMAH KOST2AN DI TENGAH KOTA DAERAH GUNUNG MALANG,"Rp 2,5 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688423/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688423/original/hos15688423-rumah-di-jual-di-balikpapan-selatan-balikpapan-1701821994.jpg,8.0,8.0,340 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,,,,,,,,,,,Dijual
106,607,RUMAH KOST2AN DI TENGAH KOTA DAERAH GUNUNG MALANG,"Rp 2,5 Miliar","Balikpapan Selatan, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688424/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688424/original/hos15688424-rumah-di-jual-di-balikpapan-selatan-balikpapan-1701821995.jpg,8.0,8.0,340 m²,200 m²,,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
107,608,INVESTASI RUMAH KOST  DI PINGGIR JALAN UTAMA PATIMURA BATU AMPAR,Rp 16 Miliar,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688418/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688418/original/hos15688418-rumah-di-jual-di-balikpapan-utara-balikpapan-1701821907.jpg,29.0,29.0,550 m²,1260 m²,,Rumah,SHM - Sertifikat Hak Milik,13900 Watt,,,Tidak,Tidak,,,,Tidak,,,Tidak,,Dijual
108,609,INVESTASI RUMAH KOST  DI PINGGIR JALAN UTAMA PATIMURA BATU AMPAR,Rp 16 Miliar,"Balikpapan Utara, Balikpapan",https://www.rumah123.com//properti/balikpapan/hos15688417/,https://picture.rumah123.com/r123/720x420-crop/house/ho15/15688417/original/hos15688417-rumah-di-jual-di-balikpapan-utara-balikpapan-1701821906.jpg,29.0,29.0,550 m²,1260 m²,,Rumah,SHM - Sertifikat Hak Milik,13900 Watt,,,,,,,,,,,,,Dijual
