Unnamed: 0,Judul,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Sertifikat,Daya Listrik
507,RUMAH MINIMALIS COCOK UNTUK USAHA  DI JLN  MAYJEN SUTOYO COCOK UNTUK USAHA,2500.0,"Klandasan Ilir, Balikpapan",6.0,2.0,128,120,SHM - Sertifikat Hak Milik,2200 Watt
508,RUMAH HOOK LUAS MEWAH DALAM PERUMAHAN ELITE BALIKPAPAN,4000.0,"Balikpapan Baru, Balikpapan",4.0,4.0,296,245,SHM - Sertifikat Hak Milik,5500 Watt
509,MINIMALIS MODERN TERAWAT DALAM KOMPLEK ONE GATE SYSTEM,2200.0,"Balikpapan Selatan, Balikpapan",3.0,3.0,220,160,SHM - Sertifikat Hak Milik,5500 Watt
510,TERMURAH JARANG ADA RUMAH POSISI HOOK,600.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,144,72,SHM - Sertifikat Hak Milik,1300 Watt
511,RUMAH MINIMALIS DITENGAH KOTA BALIKPAPAN,1800.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,140,70,SHM - Sertifikat Hak Milik,2200 Watt
512,SIAP HUNI LINGKUNGAN RAMAH ANAK DALAM KOMPLEK HARGA BERSAHABAT,850.0,"Balikpapan Selatan, Balikpapan",3.0,2.0,120,110,SHM - Sertifikat Hak Milik,1300 Watt
513,Rumah Minimalis Include Dapur Dan Pagar,400.0,"Karang Joang, Balikpapan",2.0,1.0,96,39,HGB - Hak Guna Bangunan,1300 Watt
514,"Kredit Rumah Angsuran Murah, Cash Pun Jadi",231.0,"Karang Joang, Balikpapan",2.0,1.0,90,36,HGB - Hak Guna Bangunan,1300 Watt
515,Rumah Di Wahana Asri,1400.0,"Balikpapan Baru, Balikpapan",2.0,2.0,270,80,SHM - Sertifikat Hak Milik,3300 Watt
517,RUMAH DI AREA WIKA BALIKPAPAN,740.0,"Balikpapan Utara, Balikpapan",3.0,1.0,120,100,SHM - Sertifikat Hak Milik,1300 Watt
518,RUMAH MINIMALIS BEBAS BANJIR DI GUNUNG GUNTUR,550.0,"Gn. Sari Ilir, Balikpapan",2.0,1.0,78,40,SHM - Sertifikat Hak Milik,1300 Watt
519,REGENCY,500.0,"Balikpapan Selatan, Balikpapan",2.0,1.0,96,96,SHM - Sertifikat Hak Milik,1300 Watt
520,PERUM BUKIT MUTIARA,650.0,"Balikpapan Utara, Balikpapan",2.0,2.0,120,120,SHM - Sertifikat Hak Milik,1300 Watt
521,PERUM GRIYA PERMATA ASRI,900.0,"Balikpapan Selatan, Balikpapan",3.0,1.0,200,120,SHM - Sertifikat Hak Milik,2200 Watt
523,RUMAH BESAR BAGUS COCOK UNTUK USAHA  AREA INDRAKILA,3500.0,"Balikpapan Utara, Balikpapan",5.0,4.0,401,201,SHM - Sertifikat Hak Milik,2200 Watt
